Date,Activity,Ticker,Quantity,Price,Amount
2023-11-05,Buy,MSFT,66,169.55,11190.3
2024-05-24,Buy,TSLA,21,469.54,9860.34
2024-07-13,Dividend,GOOG,4,173.99,40.18
2025-01-17,Dividend,TSLA,93,421.4,21.68
2023-06-12,Buy,GOOG,47,434.78,20434.66
2021-06-27,Sell,AAPL,94,452.99,42581.06
2023-07-28,Sell,MSFT,3,143.64,430.92
2021-04-27,Buy,GOOG,49,198.73,9737.77
2021-02-07,Buy,GOOG,48,316.44,15189.12
2022-05-21,Dividend,AAPL,39,442.48,44.6
2022-11-24,Dividend,AMZN,70,406.7,40.73
2022-01-06,Dividend,GOOG,68,170.27,40.37
2025-10-12,Buy,MSFT,72,85.02,6121.44
2022-12-29,Buy,MSFT,73,208.13,15193.49
2025-07-02,Sell,AMZN,66,245.62,16210.92
2021-03-16,Buy,AMZN,7,236.3,1654.1
2021-06-04,Sell,MSFT,85,328.67,27936.95
2022-11-09,Buy,AAPL,89,131.64,11715.96
2022-07-08,Dividend,TSLA,72,162.73,12.35
2023-06-24,Buy,TSLA,67,387.1,25935.7
2023-09-20,Buy,GOOG,45,63.59,2861.55
2023-04-30,Dividend,AMZN,3,492.42,14.55
2024-09-23,Sell,AAPL,28,312.23,8742.44
2020-12-17,Sell,MSFT,47,431.87,20297.89
2024-04-26,Dividend,AAPL,54,351.23,16.18
2023-04-19,Dividend,MSFT,59,156.11,42.81
2025-09-16,Buy,AMZN,17,224.8,3821.6
2021-07-30,Dividend,TSLA,72,405.27,35.54
2024-10-10,Buy,AAPL,17,400.86,6814.62
2022-06-05,Sell,AMZN,27,454.58,12273.66
2025-06-02,Buy,MSFT,29,88.75,2573.75
2025-08-13,Sell,MSFT,28,487.95,13662.6
2022-02-26,Sell,AAPL,79,103.75,8196.25
2021-02-07,Dividend,AMZN,25,173.65,14.7
2025-09-16,Dividend,TSLA,44,378.97,49.0
2022-06-28,Dividend,AMZN,22,138.96,16.31
2021-08-17,Dividend,MSFT,67,370.48,34.72
2021-12-16,Sell,AAPL,56,428.69,24006.64
2021-02-21,Dividend,MSFT,56,333.1,21.93
2025-04-12,Buy,AMZN,96,146.0,14016.0
2024-01-20,Dividend,AMZN,48,488.13,8.34
2021-05-15,Dividend,TSLA,4,479.28,20.17
2021-11-04,Dividend,TSLA,100,291.69,36.63
2022-03-25,Dividend,AAPL,25,142.01,22.25
2024-08-12,Dividend,AMZN,6,170.77,46.71
2021-02-05,Buy,AMZN,8,314.37,2514.96
2022-12-11,Dividend,AAPL,65,226.32,17.06
2022-07-18,Buy,MSFT,84,163.57,13739.88
2024-08-22,Dividend,TSLA,58,314.52,38.82
2024-02-01,Buy,TSLA,67,265.62,17796.54
2024-09-24,Dividend,GOOG,22,337.1,1.16
2024-12-17,Dividend,AMZN,18,304.09,19.94
2023-04-08,Sell,TSLA,29,422.6,12255.4
2024-01-19,Dividend,AMZN,53,53.88,21.54
2020-12-13,Buy,GOOG,93,106.19,9875.67
2022-03-02,Dividend,TSLA,91,270.96,12.68
2023-08-28,Sell,GOOG,79,342.47,27055.13
2025-07-28,Sell,MSFT,33,232.9,7685.7
2022-07-18,Dividend,MSFT,9,286.98,16.58
2024-02-15,Sell,AMZN,36,371.01,13356.36
2023-08-26,Sell,AMZN,84,485.11,40749.24
2023-07-23,Dividend,AAPL,57,391.14,7.37
2022-06-13,Sell,TSLA,99,456.59,45202.41
2022-02-22,Dividend,TSLA,76,200.63,9.57
2025-12-08,Buy,AMZN,56,382.41,21414.96
2023-08-17,Buy,AMZN,40,187.79,7511.6
2023-06-04,Dividend,MSFT,7,373.25,28.4
2022-05-30,Sell,TSLA,30,171.77,5153.1
2023-09-05,Buy,AMZN,98,431.46,42283.08
2023-04-15,Sell,MSFT,1,441.86,441.86
2024-06-18,Buy,GOOG,42,173.63,7292.46
2025-01-28,Dividend,GOOG,30,161.24,46.78
2022-06-12,Sell,GOOG,2,333.71,667.42
2025-05-20,Sell,GOOG,81,382.75,31002.75
2022-09-23,Sell,AMZN,61,232.96,14210.56
2024-06-17,Sell,MSFT,17,146.07,2483.19
2025-11-14,Sell,MSFT,67,268.2,17969.4
2025-03-04,Sell,AAPL,33,467.35,15422.55
2025-07-19,Buy,GOOG,3,211.72,635.16
2023-12-30,Sell,GOOG,8,328.65,2629.2
2021-02-09,Sell,GOOG,8,241.47,1931.76
2023-09-14,Sell,AAPL,28,140.78,3941.84
2024-11-11,Sell,TSLA,73,298.51,21791.23
2024-07-19,Buy,AAPL,32,122.38,3916.16
2025-02-21,Buy,TSLA,46,187.71,8634.66
2025-02-13,Dividend,AMZN,7,102.39,31.8
2022-01-17,Buy,AAPL,61,111.83,6821.63
2022-04-16,Dividend,MSFT,57,435.47,16.26
2022-11-20,Dividend,TSLA,40,344.14,26.8
2024-04-27,Dividend,MSFT,87,170.89,46.89
2025-01-12,Dividend,AAPL,48,392.29,25.31
2021-07-18,Buy,GOOG,18,465.79,8384.22
2025-11-06,Sell,TSLA,14,278.72,3902.08
2024-11-12,Buy,GOOG,47,73.34,3446.98
2025-05-29,Sell,MSFT,23,184.91,4252.93
2025-08-11,Dividend,AAPL,52,89.77,1.52
2025-08-18,Sell,AAPL,73,90.35,6595.55
2022-01-12,Buy,AAPL,59,250.09,14755.31
2022-04-07,Buy,AMZN,72,162.12,11672.64
2024-06-14,Sell,GOOG,41,115.58,4738.78
2023-08-03,Sell,AMZN,82,165.95,13607.9
2022-08-30,Sell,GOOG,16,397.03,6352.48
2021-02-17,Dividend,AAPL,59,363.59,8.75
2024-11-16,Dividend,AMZN,48,71.22,42.18
2025-01-22,Buy,MSFT,49,337.96,16560.04
2021-05-05,Dividend,AAPL,14,462.03,3.78
2024-12-27,Buy,MSFT,5,188.97,944.85
2025-01-17,Dividend,TSLA,94,148.72,34.84
2021-09-06,Dividend,MSFT,15,241.77,37.68
2021-08-26,Buy,AAPL,69,299.03,20633.07
2025-07-19,Sell,GOOG,50,362.93,18146.5
2022-04-28,Buy,AMZN,93,81.97,7623.21
2023-05-28,Buy,TSLA,100,126.72,12672.0
2023-06-22,Dividend,GOOG,18,53.54,37.21
2023-03-21,Sell,MSFT,62,238.58,14791.96
2024-09-28,Buy,MSFT,72,237.49,17099.28
2022-12-31,Sell,TSLA,37,265.37,9818.69
2022-02-02,Sell,AMZN,80,359.75,28780.0
2022-12-13,Dividend,TSLA,70,256.98,47.9
2021-04-16,Dividend,TSLA,60,463.5,37.44
2022-06-01,Dividend,MSFT,17,360.92,38.49
2024-01-23,Buy,AMZN,47,57.6,2707.2
2024-04-01,Dividend,MSFT,6,80.02,44.55
2023-02-22,Sell,TSLA,25,84.33,2108.25
2021-01-07,Buy,TSLA,5,491.89,2459.45
2025-02-14,Dividend,AMZN,22,123.19,30.42
2025-09-25,Buy,TSLA,3,246.09,738.27
2024-05-15,Dividend,AMZN,19,424.0,17.5
2021-12-25,Buy,TSLA,75,110.4,8280.0
2023-09-29,Buy,GOOG,65,396.24,25755.6
2025-10-30,Dividend,AAPL,42,319.73,32.21
2023-03-08,Dividend,GOOG,84,433.52,30.32
2025-06-05,Buy,AAPL,41,460.73,18889.93
2024-11-17,Sell,TSLA,66,284.3,18763.8
2021-08-01,Buy,AMZN,18,305.65,5501.7
2021-03-10,Buy,MSFT,100,272.78,27278.0
2024-07-11,Dividend,GOOG,88,325.37,7.67
2022-06-16,Dividend,AMZN,22,149.8,39.78
2022-12-17,Buy,MSFT,74,349.3,25848.2
2021-01-26,Dividend,AAPL,80,262.61,32.59
2024-11-20,Buy,TSLA,33,339.67,11209.11
2024-09-08,Buy,GOOG,80,83.33,6666.4
2024-12-25,Buy,GOOG,81,444.88,36035.28
2023-04-21,Sell,AAPL,14,162.46,2274.44
2022-10-01,Sell,AAPL,61,393.92,24029.12
2021-10-31,Sell,GOOG,29,279.51,8105.79
2021-09-25,Dividend,TSLA,92,199.25,24.27
2023-10-25,Buy,AMZN,94,237.3,22306.2
2020-12-13,Buy,GOOG,92,97.64,8982.88
2023-07-01,Dividend,TSLA,48,287.89,14.25
2025-08-14,Buy,AMZN,45,261.85,11783.25
2022-01-26,Buy,TSLA,41,57.36,2351.76
2025-07-29,Dividend,AMZN,70,163.75,2.72
2021-06-16,Dividend,GOOG,75,172.79,30.75
2021-06-25,Dividend,TSLA,29,120.55,22.79
2025-11-26,Dividend,AMZN,69,151.27,49.18
2025-11-04,Dividend,GOOG,31,494.15,31.67
2022-08-16,Buy,MSFT,45,138.54,6234.3
2021-06-28,Sell,MSFT,60,347.71,20862.6
2022-05-28,Dividend,GOOG,48,374.33,10.44
2025-09-11,Buy,AAPL,25,287.16,7179.0
2023-03-17,Buy,TSLA,65,412.52,26813.8
2024-08-20,Sell,GOOG,36,254.12,9148.32
2025-06-04,Sell,MSFT,81,301.45,24417.45
2024-02-21,Sell,MSFT,96,155.92,14968.32
2025-07-05,Sell,AAPL,69,481.02,33190.38
2022-06-24,Dividend,GOOG,68,354.87,8.31
2021-07-02,Buy,MSFT,11,366.66,4033.26
2021-10-23,Dividend,GOOG,99,258.52,39.09
2023-07-10,Buy,GOOG,57,95.5,5443.5
2023-01-01,Sell,AAPL,54,411.47,22219.38
2024-11-27,Sell,GOOG,16,198.44,3175.04
2025-08-31,Sell,AMZN,67,194.4,13024.8
2025-08-18,Buy,GOOG,86,490.24,42160.64
2024-04-19,Sell,AAPL,96,131.74,12647.04
2022-04-22,Dividend,TSLA,23,269.5,26.15
2022-08-26,Dividend,GOOG,43,258.96,48.89
2024-07-22,Buy,GOOG,74,254.07,18801.18
2023-06-16,Sell,GOOG,36,227.19,8178.84
2022-01-09,Sell,AAPL,98,165.02,16171.96
2021-03-09,Dividend,MSFT,36,265.72,34.61
2021-02-14,Buy,GOOG,91,121.02,11012.82
2025-10-07,Buy,GOOG,17,221.39,3763.63
2023-04-16,Dividend,GOOG,59,295.51,44.64
2025-04-21,Dividend,AMZN,87,496.7,44.98
2025-04-11,Buy,GOOG,36,303.09,10911.24
2023-12-26,Dividend,TSLA,30,320.58,17.16
2025-02-19,Sell,AAPL,92,407.16,37458.72
2024-07-24,Dividend,AMZN,71,297.85,10.63
2025-07-06,Buy,TSLA,43,356.24,15318.32
2021-11-09,Buy,TSLA,41,221.31,9073.71
2024-11-30,Buy,AMZN,59,86.06,5077.54
2022-01-03,Sell,MSFT,94,171.01,16074.94
2024-09-09,Dividend,GOOG,66,222.44,42.33
2021-11-21,Sell,TSLA,97,174.1,16887.7
2021-10-01,Sell,AMZN,4,234.84,939.36
2025-01-22,Buy,AMZN,9,340.22,3061.98
2024-03-13,Sell,GOOG,54,259.73,14025.42
2025-07-23,Dividend,GOOG,4,434.31,7.63
2021-05-03,Dividend,AMZN,64,342.22,34.97
2025-11-18,Sell,AMZN,94,394.24,37058.56
2025-07-10,Sell,MSFT,27,299.36,8082.72
2023-03-25,Sell,GOOG,17,135.76,2307.92
2023-08-10,Sell,AAPL,23,239.73,5513.79
2021-07-06,Dividend,MSFT,29,154.69,28.31
2021-05-26,Sell,AAPL,98,462.89,45363.22
2023-05-27,Buy,TSLA,22,498.0,10956.0
2023-02-18,Buy,MSFT,7,193.94,1357.58
2025-06-14,Sell,TSLA,16,368.24,5891.84
2025-09-30,Buy,GOOG,62,472.05,29267.1
2023-04-11,Buy,AAPL,54,409.66,22121.64
2021-10-01,Buy,GOOG,84,187.34,15736.56
2025-06-13,Sell,GOOG,6,167.15,1002.9
2024-12-11,Dividend,MSFT,63,165.86,24.13
2020-12-28,Sell,GOOG,45,488.88,21999.6
2023-04-18,Buy,GOOG,79,224.87,17764.73
2022-01-03,Dividend,TSLA,87,201.29,5.97
2024-04-11,Sell,TSLA,81,65.63,5316.03
2023-12-31,Sell,GOOG,58,157.72,9147.76
2025-09-03,Sell,MSFT,93,249.09,23165.37
2022-04-22,Sell,GOOG,86,412.79,35499.94
2022-02-22,Sell,AMZN,96,138.57,13302.72
2021-12-05,Dividend,GOOG,95,480.51,21.44
2023-05-13,Sell,GOOG,53,129.07,6840.71
2022-03-27,Dividend,GOOG,43,482.23,39.36
2022-12-21,Buy,TSLA,9,466.75,4200.75
2021-06-26,Dividend,AMZN,83,295.75,1.51
2021-10-04,Sell,AMZN,83,179.37,14887.71
2024-10-24,Dividend,MSFT,80,399.47,4.71
2024-12-11,Buy,MSFT,66,227.61,15022.26
2025-04-19,Buy,AAPL,89,214.25,19068.25
2024-07-20,Buy,MSFT,54,497.58,26869.32
2021-10-07,Sell,AAPL,52,373.22,19407.44
2023-09-15,Dividend,GOOG,73,402.11,42.29
2024-06-11,Buy,AAPL,87,213.67,18589.29
2021-10-14,Dividend,GOOG,12,76.88,4.46
2025-08-09,Buy,AAPL,86,350.15,30112.9
2023-08-25,Dividend,AMZN,87,58.82,21.23
2023-10-11,Sell,AAPL,94,359.66,33808.04
2024-11-13,Sell,TSLA,22,320.08,7041.76
2022-12-29,Buy,AAPL,90,353.23,31790.7
2021-10-05,Dividend,GOOG,94,96.08,23.43
2025-02-08,Buy,AMZN,87,427.44,37187.28
2025-10-16,Buy,MSFT,38,261.52,9937.76
2024-10-03,Buy,AAPL,32,252.02,8064.64
2022-05-10,Sell,AAPL,4,370.65,1482.6
2024-12-18,Dividend,GOOG,2,444.14,2.98
2021-03-31,Sell,TSLA,70,109.63,7674.1
2020-12-25,Sell,MSFT,21,88.45,1857.45
2024-03-20,Dividend,GOOG,42,477.31,27.05
2023-05-13,Sell,TSLA,62,268.37,16638.94
2024-02-02,Buy,AMZN,52,394.39,20508.28
2022-12-24,Sell,MSFT,12,287.61,3451.32
2025-05-20,Sell,GOOG,39,432.55,16869.45
2024-10-08,Dividend,AMZN,2,291.62,4.24
2024-03-11,Sell,GOOG,26,302.84,7873.84
2023-11-21,Sell,AAPL,55,139.84,7691.2
2024-02-02,Sell,MSFT,2,471.1,942.2
2022-12-15,Dividend,MSFT,39,193.11,3.5
2023-09-12,Sell,TSLA,43,160.74,6911.82
2021-09-17,Dividend,MSFT,44,422.9,40.64
2024-06-05,Sell,AMZN,14,129.69,1815.66
2021-11-11,Buy,AAPL,90,66.73,6005.7
2024-11-10,Buy,GOOG,3,115.57,346.71
2021-09-05,Sell,AAPL,17,104.73,1780.41
2025-01-19,Sell,AMZN,17,94.46,1605.82
2024-05-22,Buy,TSLA,98,161.51,15827.98
2022-11-28,Sell,AMZN,49,416.1,20388.9
2023-02-20,Dividend,MSFT,97,322.2,17.19
2022-02-05,Sell,GOOG,61,365.86,22317.46
2022-06-22,Dividend,GOOG,65,136.17,47.79
2021-03-12,Dividend,TSLA,40,73.07,20.68
2024-03-31,Dividend,AAPL,47,264.34,30.08
2021-01-12,Sell,TSLA,58,376.26,21823.08
2025-08-15,Sell,GOOG,80,430.14,34411.2
2021-04-27,Sell,AAPL,30,392.61,11778.3
2021-01-27,Sell,MSFT,72,305.61,22003.92
2021-07-19,Sell,TSLA,15,460.71,6910.65
2025-06-07,Sell,AAPL,14,394.18,5518.52
2025-07-24,Buy,TSLA,45,288.73,12992.85
2023-01-06,Dividend,AAPL,66,179.41,19.8
2024-05-03,Dividend,GOOG,94,314.21,1.6
2023-06-06,Buy,TSLA,7,130.35,912.45
2022-08-25,Sell,GOOG,68,310.3,21100.4
2020-12-14,Dividend,TSLA,2,403.21,40.67
2025-07-30,Buy,AAPL,12,372.59,4471.08
2025-10-28,Sell,AMZN,7,165.34,1157.38
2025-04-20,Buy,GOOG,65,157.81,10257.65
2022-02-28,Buy,AMZN,76,297.09,22578.84
2024-03-12,Sell,GOOG,32,235.71,7542.72
2023-03-16,Sell,AMZN,67,152.75,10234.25
2024-11-09,Buy,GOOG,50,248.43,12421.5
2023-03-05,Buy,GOOG,2,446.97,893.94
2021-07-18,Sell,TSLA,3,185.34,556.02
2025-01-02,Dividend,AMZN,73,469.81,47.09
2023-10-23,Buy,AAPL,85,396.4,33694.0
2024-06-18,Sell,TSLA,78,302.54,23598.12
2023-03-16,Sell,MSFT,43,311.11,13377.73
2025-01-13,Dividend,TSLA,12,100.03,11.71
2025-10-29,Sell,GOOG,1,449.14,449.14
2024-08-08,Dividend,AMZN,49,64.41,3.25
2021-07-27,Buy,AAPL,88,459.9,40471.2
2024-07-06,Buy,MSFT,52,195.4,10160.8
2024-01-29,Dividend,TSLA,5,173.26,7.09
2021-04-24,Buy,GOOG,18,391.72,7050.96
2021-03-03,Dividend,AMZN,18,80.9,4.72
2021-10-11,Buy,AMZN,87,191.34,16646.58
2021-03-14,Sell,MSFT,24,393.98,9455.52
2025-05-18,Dividend,TSLA,17,170.17,37.51
2025-11-28,Dividend,MSFT,65,198.57,48.91
2021-09-05,Sell,GOOG,70,62.65,4385.5
2021-02-06,Sell,AAPL,68,388.16,26394.88
2025-01-23,Buy,AAPL,57,432.96,24678.72
2025-02-14,Dividend,AMZN,45,327.9,34.1
2025-03-26,Sell,GOOG,18,123.61,2224.98
2024-10-10,Sell,AMZN,46,346.96,15960.16
2021-10-21,Dividend,AAPL,72,136.75,29.9
2025-08-20,Dividend,AAPL,89,279.57,5.57
2025-09-02,Buy,TSLA,38,262.09,9959.42
2021-09-04,Sell,GOOG,93,219.19,20384.67
2023-05-23,Buy,AMZN,98,266.98,26164.04
2022-12-10,Buy,AMZN,90,432.86,38957.4
2021-05-31,Dividend,MSFT,31,223.81,12.78
2025-06-16,Sell,AAPL,65,395.0,25675.0
2022-04-07,Sell,GOOG,30,409.44,12283.2
2022-10-12,Sell,TSLA,68,198.67,13509.56
2024-03-25,Sell,AMZN,33,125.11,4128.63
2025-10-03,Buy,MSFT,29,395.21,11461.09
2023-05-15,Buy,AMZN,100,94.26,9426.0
2023-11-01,Sell,MSFT,84,472.24,39668.16
2021-03-04,Sell,AAPL,37,440.93,16314.41
2022-12-10,Sell,TSLA,21,207.08,4348.68
2023-12-30,Buy,AMZN,100,379.98,37998.0
2021-02-03,Buy,TSLA,59,247.73,14616.07
2024-03-15,Buy,GOOG,68,401.68,27314.24
2021-11-15,Sell,TSLA,39,301.45,11756.55
2025-07-15,Sell,AAPL,3,98.1,294.3
2023-06-22,Buy,AAPL,40,322.92,12916.8
2021-01-20,Sell,MSFT,6,493.63,2961.78
2025-03-28,Buy,TSLA,57,112.21,6395.97
2022-09-09,Buy,MSFT,65,99.38,6459.7
2021-08-23,Buy,TSLA,63,474.51,29894.13
2021-05-04,Dividend,TSLA,69,246.78,9.49
2025-06-10,Buy,MSFT,100,133.82,13382.0
2022-08-09,Buy,MSFT,60,244.82,14689.2
2024-11-12,Sell,TSLA,28,329.39,9222.92
2021-07-20,Buy,AMZN,56,75.78,4243.68
2021-02-09,Sell,AMZN,98,304.04,29795.92
2022-05-27,Dividend,TSLA,14,273.85,1.32
2022-05-01,Dividend,AAPL,14,196.77,31.34
2021-05-10,Sell,GOOG,99,103.53,10249.47
2025-05-22,Buy,MSFT,100,277.05,27705.0
2023-03-08,Buy,TSLA,100,91.96,9196.0
2023-02-23,Sell,GOOG,30,262.55,7876.5
2021-09-29,Dividend,AAPL,80,163.3,1.36
2023-06-01,Buy,TSLA,27,188.67,5094.09
2025-02-20,Buy,GOOG,94,148.1,13921.4
2022-01-03,Buy,AMZN,19,496.32,9430.08
2021-01-26,Buy,AMZN,99,274.99,27224.01
2021-03-18,Buy,GOOG,2,103.11,206.22
2023-11-28,Dividend,TSLA,86,496.52,2.61
2022-10-25,Dividend,AMZN,30,129.98,19.83
2025-03-31,Sell,AMZN,48,311.17,14936.16
2023-12-25,Buy,GOOG,49,148.48,7275.52
2025-11-08,Dividend,MSFT,77,433.6,6.06
2024-11-22,Sell,GOOG,2,127.85,255.7
2025-07-17,Buy,GOOG,68,94.75,6443.0
2021-11-24,Buy,AAPL,51,109.94,5606.94
2022-06-21,Dividend,MSFT,81,466.7,26.11
2024-08-25,Buy,AMZN,20,78.16,1563.2
2023-06-07,Buy,TSLA,58,170.01,9860.58
2024-10-02,Sell,AAPL,15,245.38,3680.7
2021-12-20,Sell,AMZN,10,394.93,3949.3
2023-07-24,Buy,MSFT,61,462.67,28222.87
2021-01-17,Buy,TSLA,90,277.23,24950.7
2025-10-08,Buy,TSLA,16,489.53,7832.48
2022-06-19,Sell,GOOG,38,85.07,3232.66
2024-11-18,Dividend,AMZN,73,454.39,3.27
2025-07-21,Buy,GOOG,58,288.48,16731.84
2021-03-29,Sell,MSFT,82,326.46,26769.72
2023-01-10,Buy,MSFT,60,369.67,22180.2
2023-02-14,Buy,GOOG,95,209.73,19924.35
2024-05-28,Dividend,GOOG,38,79.92,37.69
2021-10-31,Buy,GOOG,12,344.5,4134.0
2024-07-10,Dividend,TSLA,26,261.14,30.14
2021-05-17,Buy,GOOG,49,299.99,14699.51
2022-09-06,Buy,TSLA,92,277.89,25565.88
2023-09-21,Sell,TSLA,65,451.14,29324.1
2025-03-20,Dividend,AAPL,34,83.19,33.29
2025-01-06,Buy,MSFT,71,122.2,8676.2
2023-07-31,Dividend,GOOG,20,122.87,43.0
2023-03-28,Dividend,MSFT,63,163.35,15.74
2021-11-28,Buy,MSFT,16,406.63,6506.08
2024-12-19,Sell,GOOG,84,320.48,26920.32
2021-10-28,Dividend,AMZN,4,63.02,4.64
2024-04-11,Buy,MSFT,78,419.61,32729.58
2022-01-17,Dividend,AAPL,59,127.11,8.92
2024-01-15,Dividend,MSFT,54,243.14,43.34
2023-03-02,Buy,GOOG,5,370.78,1853.9
2025-08-14,Sell,MSFT,19,367.46,6981.74
2025-01-15,Dividend,AMZN,11,413.31,14.55
2021-09-29,Dividend,AAPL,74,426.38,43.0
2023-05-28,Buy,TSLA,47,244.63,11497.61
2022-06-18,Buy,MSFT,40,390.72,15628.8
2025-08-12,Sell,TSLA,82,150.89,12372.98
2022-04-22,Dividend,TSLA,51,58.65,20.54
2024-01-21,Dividend,AAPL,6,409.84,31.2
2025-06-02,Buy,AAPL,97,169.72,16462.84
2025-11-25,Buy,TSLA,87,298.42,25962.54
2021-06-17,Dividend,GOOG,75,328.55,15.13
2021-12-28,Buy,AAPL,69,391.42,27007.98
2021-01-08,Sell,MSFT,46,425.56,19575.76
2020-12-12,Sell,MSFT,47,218.45,10267.15
2022-04-29,Buy,TSLA,43,457.14,19657.02
2022-03-11,Dividend,TSLA,77,452.04,6.53
2021-09-28,Sell,AAPL,10,383.57,3835.7
2021-07-19,Dividend,MSFT,32,265.27,46.7
2024-05-18,Buy,AAPL,17,188.71,3208.07
2021-10-07,Buy,AMZN,40,471.84,18873.6
2023-05-28,Sell,MSFT,32,109.76,3512.32
2024-09-06,Buy,GOOG,31,283.62,8792.22
2021-01-30,Dividend,MSFT,69,355.85,11.9
2021-06-07,Buy,TSLA,57,132.37,7545.09
2023-10-10,Buy,GOOG,8,136.43,1091.44
2021-03-25,Dividend,GOOG,77,175.26,17.61
2023-10-10,Buy,TSLA,15,130.3,1954.5
2021-04-17,Dividend,TSLA,96,283.32,35.99
2024-12-14,Sell,AAPL,57,384.8,21933.6
2021-05-08,Buy,TSLA,19,444.37,8443.03
2025-10-20,Dividend,GOOG,23,229.54,49.83
2022-11-19,Buy,TSLA,74,75.17,5562.58
2025-08-05,Sell,MSFT,29,276.93,8030.97
2021-01-05,Buy,AMZN,99,186.43,18456.57
2021-03-24,Dividend,AMZN,46,112.99,38.96
2023-11-26,Sell,AMZN,12,135.56,1626.72
2024-08-30,Buy,AAPL,33,59.04,1948.32
2024-01-04,Dividend,MSFT,27,445.68,15.18
2022-03-07,Buy,TSLA,72,132.88,9567.36
2022-12-19,Dividend,MSFT,24,116.82,29.74
2022-05-25,Buy,MSFT,44,364.98,16059.12
2021-09-07,Sell,AAPL,4,251.95,1007.8
2021-12-10,Dividend,GOOG,13,337.4,33.05
2023-12-16,Dividend,AMZN,83,167.71,7.23
2022-12-03,Sell,TSLA,53,240.13,12726.89
2022-04-22,Sell,AMZN,45,353.55,15909.75
2024-09-06,Sell,TSLA,26,212.12,5515.12
2022-08-08,Buy,AAPL,95,204.92,19467.4
2024-07-26,Dividend,AAPL,54,361.54,31.15
2023-08-11,Sell,AAPL,90,357.25,32152.5
2025-05-28,Buy,MSFT,52,348.97,18146.44
2025-08-18,Sell,GOOG,69,298.52,20597.88
2022-06-12,Buy,TSLA,71,189.43,13449.53
2021-04-19,Sell,MSFT,80,410.32,32825.6
2024-06-18,Buy,MSFT,88,118.0,10384.0
2022-09-08,Buy,TSLA,89,113.61,10111.29
2022-06-12,Sell,AAPL,43,458.04,19695.72
2023-07-13,Buy,MSFT,59,310.29,18307.11
2022-02-03,Dividend,TSLA,50,420.07,11.68
2021-06-27,Sell,TSLA,45,205.03,9226.35
2023-11-25,Dividend,MSFT,10,304.76,37.17
2023-06-25,Buy,TSLA,43,226.43,9736.49
2023-09-27,Dividend,AMZN,30,125.47,33.09
2022-09-26,Dividend,GOOG,71,176.53,29.06
2025-05-24,Sell,AAPL,58,209.23,12135.34
2025-04-18,Sell,MSFT,61,330.05,20133.05
2021-01-20,Dividend,GOOG,38,110.83,34.66
2025-08-23,Sell,AAPL,32,298.94,9566.08
2025-10-14,Dividend,GOOG,4,203.16,8.52
2024-01-28,Dividend,MSFT,1,222.24,18.39
2023-04-13,Buy,GOOG,34,497.48,16914.32
2023-07-07,Dividend,GOOG,86,99.45,24.89
2023-06-09,Sell,AAPL,99,103.09,10205.91
2021-05-20,Sell,AMZN,58,224.65,13029.7
2022-02-12,Sell,AMZN,38,491.66,18683.08
2023-05-09,Buy,AMZN,36,231.63,8338.68
2025-09-09,Buy,AMZN,33,163.66,5400.78
2023-03-15,Buy,AMZN,88,331.66,29186.08
2025-10-29,Dividend,GOOG,89,311.79,23.41
2025-08-12,Dividend,MSFT,15,192.89,29.86
2023-03-19,Dividend,MSFT,34,150.04,44.99
2023-05-24,Buy,MSFT,43,195.3,8397.9
2022-06-26,Sell,MSFT,1,414.84,414.84
2024-06-16,Dividend,MSFT,41,361.57,31.95
2023-03-28,Dividend,MSFT,58,172.06,21.28
2021-11-03,Buy,TSLA,14,312.04,4368.56
2024-09-27,Buy,TSLA,32,303.69,9718.08
2021-02-21,Buy,GOOG,64,448.55,28707.2
2024-09-30,Buy,AAPL,99,188.92,18703.08
2023-12-11,Dividend,MSFT,21,255.02,18.97
2025-04-25,Sell,GOOG,51,119.09,6073.59
2024-12-03,Buy,AAPL,48,256.01,12288.48
2023-02-06,Sell,AMZN,71,471.13,33450.23
2021-11-08,Dividend,TSLA,100,194.84,4.17
2025-11-02,Buy,AAPL,94,183.46,17245.24
2024-08-07,Sell,AMZN,98,131.07,12844.86
2023-12-11,Buy,AMZN,31,106.58,3303.98
2025-10-13,Sell,AAPL,51,456.22,23267.22
2023-03-02,Buy,TSLA,9,295.83,2662.47
2025-07-24,Sell,AMZN,81,461.88,37412.28
2021-01-01,Dividend,AMZN,3,224.12,27.0
2023-07-02,Buy,AAPL,17,384.66,6539.22
2025-01-09,Dividend,TSLA,64,322.72,13.15
2022-03-24,Buy,GOOG,59,303.17,17887.03
2023-08-12,Sell,GOOG,75,194.95,14621.25
2021-07-09,Dividend,TSLA,27,433.76,20.93
2024-08-01,Sell,TSLA,40,266.23,10649.2
2024-06-23,Buy,GOOG,94,91.0,8554.0
2022-09-26,Dividend,AMZN,59,160.7,34.49
2024-01-12,Dividend,TSLA,10,361.43,31.25
2023-05-22,Dividend,GOOG,34,472.8,49.94
2023-03-03,Sell,GOOG,82,64.52,5290.64
2022-08-30,Dividend,AAPL,8,294.93,28.52
2025-07-25,Buy,AMZN,36,277.89,10004.04
2025-08-30,Dividend,MSFT,89,480.33,47.31
2024-01-11,Buy,TSLA,42,212.49,8924.58
2025-09-09,Dividend,GOOG,41,375.24,38.28
2021-06-07,Dividend,AMZN,47,231.64,7.21
2022-05-21,Buy,MSFT,71,357.09,25353.39
